IDVendedor;Nome;IDDestino;País;Cidade;ValorVenda;Qtde;Departamento;Passageiro;CiaAérea;Categoria
16.011;Poseidon;BRA-1756;Brasil;Milton Brandão;871;11;CONTROLADORIA;TERCEIRO;UNITED AIRLINES;Gold
16.011;Poseidon;BRA-0605;Brasil;Mutunópolis;1.447,00;16;ENGENHARIA;TEMPORÁRIO;AEROLINEAS ARGENTINAS;Gold
16.011;Poseidon;POR-3205;Portugal;Lisboa;972;12;ENGENHARIA;COLABORADOR;EMIRATES AIRLINE;Gold
16.011;Poseidon;BRA-0255;Brasil;Malhada de Pedras;2.145,00;5;ENGENHARIA;TERCEIRO;GOL LINHAS AÉREAS;Plus
16.011;Poseidon;BRA-0276;Brasil;Pé de Serra;1.579,00;18;ENGENHARIA;TERCEIRO;GOL LINHAS AÉREAS;Plus
16.011;Poseidon;BRA-0662;Brasil;Anapurus;1.682,00;8;ENGENHARIA;COLABORADOR;GOL LINHAS AÉREAS;Plus
16.011;Poseidon;BEL-3165;Bélgica;Charleroi;2.119,00;18;GER LOGISTICA;TERCEIRO;AIR CANADÁ;Plus
16.011;Poseidon;BEL-3165;Bélgica;Charleroi;2.119,00;10;GER LOGISTICA;TERCEIRO;AIR CANADÁ;Plus
16.011;Poseidon;BRA-2286;Brasil;Feliz;799;14;GER LOGISTICA;TERCEIRO;AIR EUROPA;Platinum
16.011;Poseidon;BRA-0725;Brasil;Paraibano;932;17;GER LOGISTICA;TEMPORÁRIO;AIR EUROPA;Platinum
16.011;Poseidon;BRA-1372;Brasil;Santo Antônio do Leste;1.622,00;5;GER LOGISTICA;TEMPORÁRIO;SETE LINHAS AEREAS S/A;Gold
16.011;Poseidon;BRA-1974;Brasil;Rio Bonito do Iguaçu;1.923,00;5;GER LOGISTICA;TEMPORÁRIO;TURKISH AIRLINES INC;Plus
16.011;Poseidon;BRA-1348;Brasil;Nova Nazaré;1.224,00;5;GARANTIA DA QUALIDADE;COLABORADOR;AIR CHINA;Plus
16.011;Poseidon;BRA-1007;Brasil;Lagoa Grande;1.835,00;9;GARANTIA DA QUALIDADE;TEMPORÁRIO;AZUL LINHAS AÉREAS BRASILEIRAS;Gold
16.011;Poseidon;BRA-1058;Brasil;Monte Santo de Minas;1.207,00;3;GARANTIA DA QUALIDADE;COLABORADOR;AZUL LINHAS AÉREAS BRASILEIRAS;Gold
16.011;Poseidon;BRA-2781;Brasil;Dois Córregos;1.744,00;17;GARANTIA DA QUALIDADE;COLABORADOR;CHINA EASTERN AIRLINES;Plus
16.011;Poseidon;BRA-0564;Brasil;Formoso;2.142,00;14;GARANTIA DA QUALIDADE;COLABORADOR;CHINA EASTERN AIRLINES;Plus
16.011;Poseidon;BEL-3166;Bélgica;Bruxelles;1.590,00;14;GARANTIA DA QUALIDADE;TEMPORÁRIO;TURKISH AIRLINES INC;Plus
16.011;Poseidon;BEL-3166;Bélgica;Bruxelles;1.590,00;4;GARANTIA DA QUALIDADE;TEMPORÁRIO;TURKISH AIRLINES INC;Plus
16.011;Poseidon;BEL-3166;Bélgica;Bruxelles;1.590,00;16;GARANTIA DA QUALIDADE;TEMPORÁRIO;TURKISH AIRLINES INC;Plus
16.011;Poseidon;BEL-3166;Bélgica;Bruxelles;1.590,00;13;GARANTIA DA QUALIDADE;TEMPORÁRIO;TURKISH AIRLINES INC;Plus
16.011;Poseidon;BEL-3165;Bélgica;Charleroi;2.119,00;15;GER SUPRIMENTOS;COLABORADOR;AIR EUROPA;Platinum
16.011;Poseidon;BRA-2665;Brasil;Gararu;1.348,00;13;GER SUPRIMENTOS;TERCEIRO;CHINA EASTERN AIRLINES;Plus
16.011;Poseidon;BRA-0780;Brasil;Além Paraíba;2.059,00;3;LOGISTICA;TERCEIRO;CHINA EASTERN AIRLINES;Plus
16.011;Poseidon;BRA-1979;Brasil;Sabáudia;960;16;TREINAMENTO E DESENV.;COLABORADOR;SETE LINHAS AEREAS S/A;Gold
16.011;Poseidon;BRA-0334;Brasil;Taperoá;2.018,00;13;MANUFATURA;TERCEIRO;CHINA EASTERN AIRLINES;Plus
16.011;Poseidon;BRA-1352;Brasil;Novo Santo Antônio;1.289,00;2;MANUFATURA;TERCEIRO;AIR EUROPA;Platinum
16.011;Poseidon;BRA-0708;Brasil;Lajeado Novo;1.955,00;6;MANUFATURA;TERCEIRO;DELTA AIRLINES;Premium
16.011;Poseidon;BRA-1212;Brasil;Senador Firmino;1.448,00;3;MANUFATURA;TERCEIRO;LAN CHILE;Premium
16.011;Poseidon;BRA-0674;Brasil;Boa Vista do Gurupi;1.728,00;1;AUDITORIA;COLABORADOR;AIR CHINA;Plus
16.011;Poseidon;VEN-3213;Venezuela;San Cristóbal;1.900,00;5;AUDITORIA;COLABORADOR;AIR EUROPA;Platinum
16.011;Poseidon;BRA-2846;Brasil;Itatinga;939;16;AUDITORIA;COLABORADOR;AMERICAN AIRLINES;Plus
16.011;Poseidon;BRA-1233;Brasil;Teófilo Otoni;1.467,00;5;ENGENHARIA;TERCEIRO;AIR CANADÁ;Plus
16.011;Poseidon;BRA-1799;Brasil;São Luís do Piauí;1.446,00;14;ENGENHARIA;COLABORADOR;EMIRATES AIRLINE;Gold
16.011;Poseidon;BEL-3166;Bélgica;Bruxelles;1.590,00;8;ENGENHARIA;TEMPORÁRIO;PASSAREDO LINHAS AÉREAS;Plus
16.011;Poseidon;BEL-3166;Bélgica;Bruxelles;1.590,00;12;ENGENHARIA;TEMPORÁRIO;PASSAREDO LINHAS AÉREAS;Plus
16.011;Poseidon;CAN-3169;Canadá;Vancouver;1.417,00;8;GER LOGISTICA;COLABORADOR;SETE LINHAS AEREAS S/A;Gold
16.011;Poseidon;BRA-2501;Brasil;Botuverá;865;9;GER LOGISTICA;COLABORADOR;TURKISH AIRLINES INC;Plus
16.011;Poseidon;BRA-1876;Brasil;Florestópolis;1.464,00;15;GARANTIA DA QUALIDADE;TERCEIRO;AIR CHINA;Plus
16.011;Poseidon;BRA-0421;Brasil;Mauriti;1.361,00;1;GARANTIA DA QUALIDADE;TERCEIRO;TURKISH AIRLINES INC;Plus
16.011;Poseidon;BRA-3000;Brasil;Santo André;1.072,00;5;GER SUPRIMENTOS;TERCEIRO;AIR FRANCE;Premium
16.011;Poseidon;BRA-2338;Brasil;Mato Queimado;736;9;GER SUPRIMENTOS;TERCEIRO;PASSAREDO LINHAS AÉREAS;Plus
16.011;Poseidon;BRA-2151;Brasil;Serrinha dos Pintos;1.367,00;6;LOGISTICA;TEMPORÁRIO;AZUL LINHAS AÉREAS BRASILEIRAS;Gold
16.011;Poseidon;BRA-1363;Brasil;Reserva do Cabaçal;1.334,00;4;LOGISTICA;TEMPORÁRIO;TAM LINHAS AÉREAS;Gold
16.011;Poseidon;BRA-2845;Brasil;Itatiba;865;20;TREINAMENTO E DESENV.;TERCEIRO;AIR CANADÁ;Plus
16.011;Poseidon;BRA-1352;Brasil;Novo Santo Antônio;1.289,00;2;MANUFATURA;TERCEIRO;AIR EUROPA;Platinum
16.011;Poseidon;BRA-1212;Brasil;Senador Firmino;1.448,00;3;MANUFATURA;TERCEIRO;LAN CHILE;Premium
16.011;Poseidon;BRA-0674;Brasil;Boa Vista do Gurupi;1.728,00;1;AUDITORIA;COLABORADOR;AIR CHINA;Plus
16.011;Poseidon;VEN-3213;Venezuela;San Cristóbal;1.900,00;5;AUDITORIA;COLABORADOR;AIR EUROPA;Platinum
16.011;Poseidon;BRA-2846;Brasil;Itatinga;939;16;AUDITORIA;COLABORADOR;AMERICAN AIRLINES;Plus
16.011;Poseidon;BRA-1026;Brasil;Manga;951;6;MANUFATURA;TERCEIRO;AEROLINEAS ARGENTINAS;Gold
16.011;Poseidon;BRA-1028;Brasil;Maravilhas;2.189,00;18;MANUFATURA;COLABORADOR;AIR FRANCE;Premium
16.011;Poseidon;BRA-0933;Brasil;Faria Lemos;873;10;MANUFATURA;TERCEIRO;GOL LINHAS AÉREAS;Plus
16.011;Poseidon;BRA-1363;Brasil;Reserva do Cabaçal;1.334,00;17;MANUFATURA;COLABORADOR;GOL LINHAS AÉREAS;Plus
16.011;Poseidon;VEN-3216;Venezuela;Ilha de Margarita;1.316,00;12;MANUFATURA;TERCEIRO;PASSAREDO LINHAS AÉREAS;Plus
16.011;Poseidon;BRA-0638;Brasil;São Francisco de Goiás;1.840,00;10;MANUFATURA;TEMPORÁRIO;UNITED AIRLINES;Gold
16.011;Poseidon;VEN-3213;Venezuela;San Cristóbal;1.900,00;2;AUDITORIA;TERCEIRO;AEROLINEAS ARGENTINAS;Gold
16.011;Poseidon;BRA-0597;Brasil;Mimoso de Goiás;2.113,00;14;AUDITORIA;TERCEIRO;AIR EUROPA;Platinum
16.011;Poseidon;BRA-1809;Brasil;Vila Nova do Piauí;1.148,00;19;AUDITORIA;COLABORADOR;AIR FRANCE;Premium
16.011;Poseidon;POR-3205;Portugal;Lisboa;972;17;CONTROLADORIA;COLABORADOR;AIR CHINA;Plus
16.011;Poseidon;BRA-3022;Brasil;São Pedro do Turvo;660;9;CONTROLADORIA;COLABORADOR;CHINA EASTERN AIRLINES;Plus
16.011;Poseidon;BRA-1389;Brasil;Aveiro;2.111,00;18;CONTROLADORIA;TERCEIRO;TAM LINHAS AÉREAS;Gold
16.011;Poseidon;DIN-3171;Dinamarca;arhus;961;9;DESENV. DE EMBALAGENS;TEMPORÁRIO;AIR CANADÁ;Plus
16.011;Poseidon;BRA-2498;Brasil;Bom Jardim da Serra;1.984,00;7;DESENV. DE EMBALAGENS;TEMPORÁRIO;SETE LINHAS AEREAS S/A;Gold
16.011;Poseidon;BRA-0890;Brasil;Cordislândia;1.373,00;8;ENGENHARIA;TEMPORÁRIO;AEROLINEAS ARGENTINAS;Gold
16.011;Poseidon;BRA-1972;Brasil;Rio Azul;1.592,00;18;GER LOGISTICA;TEMPORÁRIO;AIR FRANCE;Premium
16.011;Poseidon;BRA-1977;Brasil;Rondon;1.159,00;3;GER LOGISTICA;TEMPORÁRIO;AMERICAN AIRLINES;Plus
16.011;Poseidon;DIN-3171;Dinamarca;arhus;961;7;GER LOGISTICA;COLABORADOR;CHINA EASTERN AIRLINES;Plus
16.011;Poseidon;DIN-3171;Dinamarca;arhus;961;10;GER LOGISTICA;COLABORADOR;CHINA EASTERN AIRLINES;Plus
16.011;Poseidon;BRA-0811;Brasil;Bocaina de Minas;1.557,00;2;GER LOGISTICA;TERCEIRO;LAN CHILE;Premium
16.011;Poseidon;ITÁ-3201;Itália;Torino;1.053,00;19;GARANTIA DA QUALIDADE;TERCEIRO;AIR CHINA;Plus
16.011;Poseidon;BRA-2181;Brasil;Parecis;1.267,00;20;GARANTIA DA QUALIDADE;TEMPORÁRIO;AIR CHINA;Plus
16.011;Poseidon;BRA-2618;Brasil;Santo Amaro da Imperatriz;2.151,00;8;GARANTIA DA QUALIDADE;COLABORADOR;CHINA EASTERN AIRLINES;Plus
16.011;Poseidon;BRA-0389;Brasil;Fortim;2.163,00;19;GARANTIA DA QUALIDADE;COLABORADOR;TAP PORTUGAL;Plus
16.011;Poseidon;BRA-0686;Brasil;Centro do Guilherme;1.848,00;16;GARANTIA DA QUALIDADE;COLABORADOR;TURKISH AIRLINES INC;Plus
16.011;Poseidon;BRA-1662;Brasil;São Joaquim do Monte;1.730,00;17;GER SUPRIMENTOS;COLABORADOR;SETE LINHAS AEREAS S/A;Gold
16.011;Poseidon;BRA-1995;Brasil;São João do Caiuá;1.831,00;7;GER SUPRIMENTOS;COLABORADOR;UNITED AIRLINES;Gold
16.011;Poseidon;BRA-2646;Brasil;Urussanga;1.653,00;18;GER SUPRIMENTOS;TERCEIRO;UNITED AIRLINES;Gold
16.011;Poseidon;BRA-1139;Brasil;Rio Manso;1.711,00;7;LOGISTICA;TEMPORÁRIO;BRITSH AIRWAYS;Plus
16.011;Poseidon;BRA-2634;Brasil;Siderópolis;1.360,00;7;LOGISTICA;TERCEIRO;ETIHAD AIRWAYS;Plus
16.011;Poseidon;BRA-1661;Brasil;São Caetano;1.851,00;20;LOGISTICA;COLABORADOR;LUFTHANSA;Gold
16.011;Poseidon;BRA-2770;Brasil;Chavantes;1.434,00;5;SEG. SAUDE E MEIO AMBIENTE;TEMPORÁRIO;AEROLINEAS ARGENTINAS;Gold
16.011;Poseidon;BRA-0999;Brasil;Jequitaí;673;11;SEG. SAUDE E MEIO AMBIENTE;TEMPORÁRIO;LUFTHANSA;Gold
16.011;Poseidon;BRA-0114;Brasil;Acajutiba;1.791,00;17;TREINAMENTO E DESENV.;TERCEIRO;TURKISH AIRLINES INC;Plus
16.011;Poseidon;BRA-1028;Brasil;Maravilhas;2.189,00;18;MANUFATURA;COLABORADOR;AIR FRANCE;Premium
16.011;Poseidon;BRA-1363;Brasil;Reserva do Cabaçal;1.334,00;17;MANUFATURA;COLABORADOR;GOL LINHAS AÉREAS;Plus
16.011;Poseidon;VEN-3216;Venezuela;Ilha de Margarita;1.316,00;12;MANUFATURA;TERCEIRO;PASSAREDO LINHAS AÉREAS;Plus
16.011;Poseidon;BRA-0638;Brasil;São Francisco de Goiás;1.840,00;10;MANUFATURA;TEMPORÁRIO;UNITED AIRLINES;Gold
16.011;Poseidon;BRA-2015;Brasil;Três Barras do Paraná;901;2;MANUFATURA;TERCEIRO;AIR EUROPA;Platinum
16.011;Poseidon;BRA-0022;Brasil;Coité do Noia;1.625,00;2;AUDITORIA;COLABORADOR;DELTA AIRLINES;Premium
16.011;Poseidon;BRA-1237;Brasil;Três Corações;674;7;AUDITORIA;TERCEIRO;TAM LINHAS AÉREAS;Gold
16.011;Poseidon;REI-3207;Reino Unido;Cowes;1.633,00;20;COMERCIO EXTERIOR;TERCEIRO;AIR FRANCE;Premium
16.011;Poseidon;BRA-2315;Brasil;Itaara;885;1;COMERCIO EXTERIOR;TERCEIRO;AVIANCA;Premium
16.011;Poseidon;BRA-0037;Brasil;Maragogi;1.323,00;5;COMERCIO EXTERIOR;COLABORADOR;TAP PORTUGAL;Plus
16.011;Poseidon;BRA-1887;Brasil;Ibema;1.491,00;20;CONTROLADORIA;TEMPORÁRIO;SETE LINHAS AEREAS S/A;Gold
16.011;Poseidon;VEN-3216;Venezuela;Ilha de Margarita;1.316,00;2;DESENV. DE EMBALAGENS;COLABORADOR;EMIRATES AIRLINE;Gold
16.011;Poseidon;VEN-3216;Venezuela;Ilha de Margarita;1.316,00;18;DESENV. DE EMBALAGENS;COLABORADOR;EMIRATES AIRLINE;Gold
16.011;Poseidon;BRA-2675;Brasil;Muribeca;1.117,00;10;ENGENHARIA;TERCEIRO;ETIHAD AIRWAYS;Plus
16.011;Poseidon;BRA-2627;Brasil;São Lourenço do Oeste;1.915,00;17;ENGENHARIA;TERCEIRO;ETIHAD AIRWAYS;Plus
16.011;Poseidon;BRA-0564;Brasil;Formoso;2.142,00;1;ENGENHARIA;TEMPORÁRIO;PASSAREDO LINHAS AÉREAS;Plus
16.011;Poseidon;BRA-1371;Brasil;Santo Afonso;1.478,00;14;ENGENHARIA;COLABORADOR;UNITED AIRLINES;Gold
16.011;Poseidon;BRA-1250;Brasil;Urucuia;797;2;GER LOGISTICA;TERCEIRO;AIR EUROPA;Platinum
16.011;Poseidon;VEN-3214;Venezuela;Caracas;1.271,00;3;GER LOGISTICA;TERCEIRO;AMERICAN AIRLINES;Plus
16.011;Poseidon;BRA-0405;Brasil;Itapajé;1.597,00;20;GER LOGISTICA;TERCEIRO;BRITSH AIRWAYS;Plus
16.011;Poseidon;MEX-3202;México;México D.F.;1.367,00;3;GER LOGISTICA;TEMPORÁRIO;BRITSH AIRWAYS;Plus
16.011;Poseidon;BRA-2297;Brasil;Giruá;1.989,00;6;GER LOGISTICA;TEMPORÁRIO;SETE LINHAS AEREAS S/A;Gold
16.011;Poseidon;REI-3208;Reino Unido;Colchester;2.031,00;1;GER LOGISTICA;COLABORADOR;TAM LINHAS AÉREAS;Gold
16.011;Poseidon;REI-3208;Reino Unido;Colchester;2.031,00;15;GER LOGISTICA;COLABORADOR;TAM LINHAS AÉREAS;Gold
16.011;Poseidon;BRA-0934;Brasil;Felício dos Santos;1.676,00;3;GER LOGISTICA;TERCEIRO;UNITED AIRLINES;Gold
16.011;Poseidon;BRA-1015;Brasil;Leme do Prado;1.347,00;2;GARANTIA DA QUALIDADE;COLABORADOR;UNITED AIRLINES;Gold
16.011;Poseidon;BRA-0180;Brasil;Coronel João Sá;1.919,00;20;GER SUPRIMENTOS;TERCEIRO;AEROLINEAS ARGENTINAS;Gold
16.011;Poseidon;BRA-0439;Brasil;Pires Ferreira;2.133,00;19;GER SUPRIMENTOS;COLABORADOR;AZUL LINHAS AÉREAS BRASILEIRAS;Gold
16.011;Poseidon;BRA-1094;Brasil;Passa Tempo;1.554,00;7;GER SUPRIMENTOS;TEMPORÁRIO;EMIRATES AIRLINE;Gold
16.011;Poseidon;BRA-2751;Brasil;Cajobi;653;9;GER SUPRIMENTOS;TEMPORÁRIO;LUFTHANSA;Gold
16.011;Poseidon;BRA-2610;Brasil;Rio Negrinho;904;8;GER SUPRIMENTOS;TEMPORÁRIO;SETE LINHAS AEREAS S/A;Gold
16.011;Poseidon;BRA-1234;Brasil;Tocos do Moji;1.542,00;16;LOGISTICA;TEMPORÁRIO;SETE LINHAS AEREAS S/A;Gold
16.011;Poseidon;BRA-2581;Brasil;Nova Itaberaba;2.134,00;12;SEG. SAUDE E MEIO AMBIENTE;COLABORADOR;AEROLINEAS ARGENTINAS;Gold
16.011;Poseidon;BRA-0104;Brasil;Amapá;1.891,00;9;SEG. SAUDE E MEIO AMBIENTE;TERCEIRO;AIR CANADÁ;Plus
16.011;Poseidon;BRA-1647;Brasil;Paudalho;703;17;SEG. SAUDE E MEIO AMBIENTE;TEMPORÁRIO;PASSAREDO LINHAS AÉREAS;Plus
16.011;Poseidon;BRA-2337;Brasil;Mato Leitão;1.990,00;10;SEG. SAUDE E MEIO AMBIENTE;TEMPORÁRIO;TURKISH AIRLINES INC;Plus
16.011;Poseidon;BRA-0283;Brasil;Planalto;1.254,00;7;TREINAMENTO E DESENV.;COLABORADOR;SETE LINHAS AEREAS S/A;Gold
16.011;Poseidon;BRA-0827;Brasil;Cabeceira Grande;1.656,00;5;MANUFATURA;TERCEIRO;AEROLINEAS ARGENTINAS;Gold
16.011;Poseidon;BRA-1697;Brasil;Bela Vista do Piauí;846;7;AUDITORIA;TERCEIRO;TURKISH AIRLINES INC;Plus
16.011;Poseidon;BRA-1537;Brasil;Passagem;1.473,00;15;COMERCIO EXTERIOR;TERCEIRO;AIR FRANCE;Premium
16.011;Poseidon;ARG-3162;Argentina;Buenos Aires;1.923,00;6;COMERCIO EXTERIOR;TEMPORÁRIO;EMIRATES AIRLINE;Gold
16.011;Poseidon;BRA-0112;Brasil;Santana;1.657,00;6;COMERCIO EXTERIOR;COLABORADOR;TAP PORTUGAL;Plus
16.011;Poseidon;BRA-2954;Brasil;Poloni;1.977,00;8;COMERCIO EXTERIOR;COLABORADOR;TURKISH AIRLINES INC;Plus
16.011;Poseidon;BEL-3165;Bélgica;Charleroi;2.119,00;12;DESENV. DE EMBALAGENS;COLABORADOR;PASSAREDO LINHAS AÉREAS;Plus
16.011;Poseidon;BRA-0932;Brasil;Fama;1.078,00;20;DESENV. DE EMBALAGENS;TERCEIRO;TAM LINHAS AÉREAS;Gold
16.011;Poseidon;BRA-1406;Brasil;Dom Eliseu;1.186,00;7;ENGENHARIA;TEMPORÁRIO;AZUL LINHAS AÉREAS BRASILEIRAS;Gold
16.011;Poseidon;BRA-0299;Brasil;Rio Real;2.068,00;9;GER LOGISTICA;TEMPORÁRIO;DELTA AIRLINES;Premium
16.011;Poseidon;BRA-1243;Brasil;Ubá;1.883,00;6;GER LOGISTICA;COLABORADOR;EMIRATES AIRLINE;Gold
16.011;Poseidon;BRA-0875;Brasil;Claro dos Poções;1.051,00;20;GER LOGISTICA;TEMPORÁRIO;TAM LINHAS AÉREAS;Gold
16.011;Poseidon;BRA-0307;Brasil;Santa Rita de Cássia;1.686,00;6;GER LOGISTICA;TERCEIRO;TAP PORTUGAL;Plus
16.011;Poseidon;BRA-2491;Brasil;Balneário Piçarras;2.012,00;17;GER LOGISTICA;COLABORADOR;TURKISH AIRLINES INC;Plus
16.011;Poseidon;BRA-0483;Brasil;João Neiva;1.713,00;4;GARANTIA DA QUALIDADE;COLABORADOR;AZUL LINHAS AÉREAS BRASILEIRAS;Gold
16.011;Poseidon;BRA-0847;Brasil;Capetinga;800;3;GARANTIA DA QUALIDADE;TERCEIRO;DELTA AIRLINES;Premium
16.011;Poseidon;REI-3208;Reino Unido;Colchester;2.031,00;4;GARANTIA DA QUALIDADE;TEMPORÁRIO;PASSAREDO LINHAS AÉREAS;Plus
16.011;Poseidon;BRA-2112;Brasil;Macau;910;4;GARANTIA DA QUALIDADE;TEMPORÁRIO;UNITED AIRLINES;Gold
16.011;Poseidon;BRA-1042;Brasil;Mato Verde;1.043,00;12;GER SUPRIMENTOS;COLABORADOR;DELTA AIRLINES;Premium
16.011;Poseidon;BRA-0781;Brasil;Alfenas;1.956,00;17;GER SUPRIMENTOS;TERCEIRO;EMIRATES AIRLINE;Gold
16.011;Poseidon;BRA-2988;Brasil;Santa Cruz da Conceição;808;10;GER SUPRIMENTOS;TERCEIRO;PASSAREDO LINHAS AÉREAS;Plus
16.011;Poseidon;ARG-3162;Argentina;Buenos Aires;1.923,00;20;LOGISTICA;TEMPORÁRIO;AIR CHINA;Plus
16.011;Poseidon;BRA-2403;Brasil;Rondinha;1.030,00;7;LOGISTICA;COLABORADOR;AIR FRANCE;Premium
16.011;Poseidon;BRA-2876;Brasil;Macatuba;1.001,00;12;SEG. SAUDE E MEIO AMBIENTE;COLABORADOR;AEROLINEAS ARGENTINAS;Gold
16.011;Poseidon;BRA-1518;Brasil;Juazeirinho;801;6;SEG. SAUDE E MEIO AMBIENTE;COLABORADOR;TURKISH AIRLINES INC;Plus
16.011;Poseidon;VEN-3215;Venezuela;Barquisimeto;699;4;TREINAMENTO E DESENV.;TERCEIRO;TAM LINHAS AÉREAS;Gold
16.011;Poseidon;VEN-3215;Venezuela;Barquisimeto;699;12;TREINAMENTO E DESENV.;TERCEIRO;TAM LINHAS AÉREAS;Gold
16.011;Poseidon;VEN-3215;Venezuela;Barquisimeto;699;20;TREINAMENTO E DESENV.;TERCEIRO;TAM LINHAS AÉREAS;Gold
16.011;Poseidon;VEN-3215;Venezuela;Barquisimeto;699;12;TREINAMENTO E DESENV.;TERCEIRO;TAM LINHAS AÉREAS;Gold
16.011;Poseidon;VEN-3215;Venezuela;Barquisimeto;699;18;TREINAMENTO E DESENV.;TERCEIRO;TAM LINHAS AÉREAS;Gold
16.011;Poseidon;BRA-0933;Brasil;Faria Lemos;873;12;TREINAMENTO E DESENV.;COLABORADOR;TURKISH AIRLINES INC;Plus
16.011;Poseidon;VEN-3215;Venezuela;Barquisimeto;699;3;MANUFATURA;COLABORADOR;AVIANCA;Premium
16.011;Poseidon;VEN-3215;Venezuela;Barquisimeto;699;14;MANUFATURA;COLABORADOR;AVIANCA;Premium
16.011;Poseidon;VEN-3215;Venezuela;Barquisimeto;699;11;MANUFATURA;COLABORADOR;AVIANCA;Premium
16.011;Poseidon;BRA-0283;Brasil;Planalto;1.254,00;4;MANUFATURA;TERCEIRO;LUFTHANSA;Gold
16.011;Poseidon;BRA-1321;Brasil;Campo Verde;1.986,00;17;AUDITORIA;TEMPORÁRIO;LAN CHILE;Premium
16.011;Poseidon;BRA-2901;Brasil;Monte Mor;702;6;AUDITORIA;TEMPORÁRIO;LAN CHILE;Premium
16.011;Poseidon;BRA-3135;Brasil;Sampaio;2.154,00;12;AUDITORIA;TEMPORÁRIO;LAN CHILE;Premium
16.011;Poseidon;BRA-1859;Brasil;Cruz Machado;1.224,00;12;AUDITORIA;TERCEIRO;PASSAREDO LINHAS AÉREAS;Plus
16.011;Poseidon;BRA-2267;Brasil;Encantado;1.539,00;12;COMERCIO EXTERIOR;TEMPORÁRIO;AEROLINEAS ARGENTINAS;Gold
16.011;Poseidon;BRA-1625;Brasil;Frei Miguelinho;762;8;COMERCIO EXTERIOR;COLABORADOR;LAN CHILE;Premium
16.011;Poseidon;BRA-2537;Brasil;Ibiam;661;9;DESENV. DE EMBALAGENS;TEMPORÁRIO;AIR CHINA;Plus
16.011;Poseidon;BRA-2691;Brasil;Adolfo;1.124,00;17;ENGENHARIA;COLABORADOR;AEROLINEAS ARGENTINAS;Gold
16.011;Poseidon;BRA-0015;Brasil;Barra de São Miguel;1.223,00;19;ENGENHARIA;COLABORADOR;CHINA EASTERN AIRLINES;Plus
16.011;Poseidon;BRA-0270;Brasil;Nova Soure;1.549,00;9;ENGENHARIA;TERCEIRO;GOL LINHAS AÉREAS;Plus
16.011;Poseidon;BRA-1083;Brasil;Padre Paraíso;984;9;ENGENHARIA;TEMPORÁRIO;TAP PORTUGAL;Plus
16.011;Poseidon;BRA-1200;Brasil;São José do Jacuri;1.015,00;17;ENGENHARIA;TERCEIRO;TAP PORTUGAL;Plus
16.011;Poseidon;BRA-0956;Brasil;Guarda-Mor;1.103,00;5;GER LOGISTICA;TERCEIRO;AIR FRANCE;Premium
16.011;Poseidon;BRA-1358;Brasil;Porto dos Gaúchos;1.748,00;19;GER LOGISTICA;COLABORADOR;AMERICAN AIRLINES;Plus
16.011;Poseidon;BRA-2040;Brasil;Mangaratiba;2.105,00;16;GER LOGISTICA;COLABORADOR;AZUL LINHAS AÉREAS BRASILEIRAS;Gold
16.011;Poseidon;BRA-0002;Brasil;Bujari;668;20;GER LOGISTICA;TERCEIRO;DELTA AIRLINES;Premium
16.011;Poseidon;BRA-0755;Brasil;São João do Paraíso;902;1;GER LOGISTICA;COLABORADOR;DELTA AIRLINES;Premium
16.011;Poseidon;BRA-1825;Brasil;Assis Chateaubriand;1.091,00;16;GER LOGISTICA;COLABORADOR;TAM LINHAS AÉREAS;Gold
16.011;Poseidon;BRA-0724;Brasil;Palmeirândia;1.983,00;15;GARANTIA DA QUALIDADE;TERCEIRO;AIR EUROPA;Platinum
16.011;Poseidon;BRA-0731;Brasil;Pedro do Rosário;1.498,00;16;GARANTIA DA QUALIDADE;TEMPORÁRIO;TURKISH AIRLINES INC;Plus
16.011;Poseidon;IRL-3198;Irlanda;Cork;984;6;GER SUPRIMENTOS;TEMPORÁRIO;AIR EUROPA;Platinum
16.011;Poseidon;IRL-3198;Irlanda;Cork;984;2;GER SUPRIMENTOS;TEMPORÁRIO;AIR EUROPA;Platinum
16.011;Poseidon;IRL-3198;Irlanda;Cork;984;15;GER SUPRIMENTOS;TEMPORÁRIO;AIR EUROPA;Platinum
16.011;Poseidon;BRA-1854;Brasil;Colorado;2.022,00;1;GER SUPRIMENTOS;TERCEIRO;DELTA AIRLINES;Premium
16.011;Poseidon;REI-3207;Reino Unido;Cowes;1.633,00;5;LOGISTICA;TEMPORÁRIO;AIR CANADÁ;Plus
16.011;Poseidon;BRA-0043;Brasil;Monteirópolis;1.165,00;5;LOGISTICA;TERCEIRO;AIR FRANCE;Premium
16.011;Poseidon;BRA-1525;Brasil;Logradouro;1.832,00;1;SEG. SAUDE E MEIO AMBIENTE;TERCEIRO;AEROLINEAS ARGENTINAS;Gold
16.011;Poseidon;BRA-0738;Brasil;Presidente Dutra;1.446,00;14;SEG. SAUDE E MEIO AMBIENTE;COLABORADOR;LUFTHANSA;Gold
16.011;Poseidon;BRA-2373;Brasil;Picada Café;1.751,00;12;SEG. SAUDE E MEIO AMBIENTE;TEMPORÁRIO;SETE LINHAS AEREAS S/A;Gold
16.011;Poseidon;BRA-0691;Brasil;Cururupu;1.661,00;10;SEG. SAUDE E MEIO AMBIENTE;COLABORADOR;UNITED AIRLINES;Gold
